1.48332676	1.38	104.3977314	-416.6758138	217
1.48332676	1.39	104.3977314	-416.6763263	218
1.48332676	1.4	104.3977314	-416.6767538	219
1.48332676	1.41	104.3977314	-416.6771003	220
1.48332676	1.42	104.3977314	-416.6773698	221
1.48332676	1.43	104.3977314	-416.6775659	222
1.48332676	1.44	104.3977314	-416.6776923	223
1.48332676	1.45	104.3977314	-416.6777523	224
1.48332676	1.46	104.3977314	-416.6777493	225
1.48332676	1.47	104.3977314	-416.6776863	226
1.48332676	1.48	104.3977314	-416.6775665	227
1.48332676	1.49	104.3977314	-416.6773926	228
1.48332676	1.5	104.3977314	-416.6771674	229
1.48332676	1.51	104.3977314	-416.6768935	230
1.48332676	1.52	104.3977314	-416.6765735	231
1.48332676	1.53	104.3977314	-416.6762098	232
1.48332676	1.54	104.3977314	-416.6758046	233
1.48332676	1.55	104.3977314	-416.6753602	234
1.48332676	1.56	104.3977314	-416.6748788	235
1.48332676	1.57	104.3977314	-416.6743622	236
1.48332676	1.58	104.3977314	-416.6738125	237
1.48332676	1.59	104.3977314	-416.6732315	238
1.48332676	1.6	104.3977314	-416.6726211	239
1.48332676	1.61	104.3977314	-416.6719827	240
1.48332676	1.62	104.3977314	-416.6713183	241
1.48332676	1.63	104.3977314	-416.6706291	242
1.48332676	1.64	104.3977314	-416.6699168	243
1.48332676	1.65	104.3977314	-416.6691828	244
1.48332676	1.66	104.3977314	-416.6684284	245
1.48332676	1.67	104.3977314	-416.6676549	246
1.48332676	1.68	104.3977314	-416.6668637	247
1.48332676	1.69	104.3977314	-416.6660557	248
1.48332676	1.7	104.3977314	-416.6652323	249
1.48332676	1.71	104.3977314	-416.6643945	250
1.48332676	1.72	104.3977314	-416.6635433	251
1.48332676	1.73	104.3977314	-416.6626798	252
1.48332676	1.74	104.3977314	-416.6618048	253
1.48332676	1.75	104.3977314	-416.6609193	254
1.48332676	1.76	104.3977314	-416.6600242	255
1.48332676	1.77	104.3977314	-416.6591203	256
1.48332676	1.78	104.3977314	-416.6582084	257
1.48332676	1.79	104.3977314	-416.6572893	258
1.48332676	1.8	104.3977314	-416.6563636	259
1.48332676	1.81	104.3977314	-416.6554322	260
1.48332676	1.82	104.3977314	-416.6544955	261
1.48332676	1.83	104.3977314	-416.6535544	262
1.48332676	1.84	104.3977314	-416.6526093	263
1.48332676	1.85	104.3977314	-416.651661	264
1.48332676	1.86	104.3977314	-416.6507098	265
1.48332676	1.87	104.3977314	-416.6497564	266
1.48332676	1.88	104.3977314	-416.6488012	267
1.48332676	1.89	104.3977314	-416.6478448	268
1.48332676	1.9	104.3977314	-416.6468876	269
1.48332676	1.91	104.3977314	-416.6459301	270
1.48332676	1.92	104.3977314	-416.6449726	271
1.48332676	1.93	104.3977314	-416.6440156	272
1.48332676	1.94	104.3977314	-416.6430594	273
1.48332676	1.95	104.3977314	-416.6421045	274
1.48332676	1.96	104.3977314	-416.6411511	275
1.48332676	1.97	104.3977314	-416.6401997	276
1.48332676	1.98	104.3977314	-416.6392505	277
1.48332676	1.99	104.3977314	-416.6383038	278
1.48332676	2	104.3977314	-416.63736	279
1.48332676	2.01	104.3977314	-416.6364192	280
1.48332676	2.02	104.3977314	-416.6354819	281
1.48332676	2.03	104.3977314	-416.6345481	282
1.48332676	2.04	104.3977314	-416.6336183	283
1.48332676	2.05	104.3977314	-416.6326926	284
1.48332676	2.06	104.3977314	-416.6317712	285
1.48332676	2.07	104.3977314	-416.6308543	286
1.48332676	2.08	104.3977314	-416.6299422	287
1.48332676	2.09	104.3977314	-416.6290351	288
